@startDocuBlock errorCodes 
################################################################################

## General errors

################################################################################



ERROR_NO_ERROR,0,"no error","No error has occurred."
    @startDocuBlockInline 10_workWithAQL_statementsPlansOptimizer3


<div class="example-container" id="10_workWithAQL_statementsPlansOptimizer3_container">
<a class="anchorjs-link " href="#10_workWithAQL_statementsPlansOptimizer3_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="10_workWithAQL_statementsPlansOptimizer3_long" style="Display: none;">
<pre>
arangosh&gt; var query = "FOR doc IN mycollection FILTER doc.value &gt; 42 RETURN doc";
arangosh&gt; require("@arangodb/aql/explainer").explain(query, {colors:false});
Query String (56 chars, cacheable: true):
 FOR doc IN mycollection FILTER doc.value &gt; 42 RETURN doc

Execution plan:
 Id   NodeType                  Est.   Comment
  1   SingletonNode                1   * ROOT
  2   EnumerateCollectionNode    302     - FOR doc IN mycollection   /* full collection scan */
  3   CalculationNode            302       - LET #1 = (doc.`value` &gt; 42)   /* simple expression */   /* collections used: doc : mycollection */
  4   FilterNode                 302       - FILTER #1
  5   ReturnNode                 302       - RETURN doc

Indexes used:
 none

Optimization rules applied:
 none


</pre>
<div id="10_workWithAQL_statementsPlansOptimizer3_container_collapse" onclick="$('#10_workWithAQL_statementsPlansOptimizer3_long').hide(); $('#10_workWithAQL_statementsPlansOptimizer3_short').show(); window.location.hash='10_workWithAQL_statementsPlansOptimizer3_container';" class="example_show_button">Hide execution results</div></div>
<div id="10_workWithAQL_statementsPlansOptimizer3_short" onclick="$('#10_workWithAQL_statementsPlansOptimizer3_short').hide(); $('#10_workWithAQL_statementsPlansOptimizer3_long').show();">
<pre>
arangosh&gt; var query = "FOR doc IN mycollection FILTER doc.value &gt; 42 RETURN doc";
arangosh&gt; require("@arangodb/aql/explainer").explain(query, {colors:false});
</pre><div class="example_show_button">Show execution results</div>
</div>
</div>

    @endDocuBlock 10_workWithAQL_statementsPlansOptimizer3


<!-- filename: /work/ArangoDB/Documentation/Books/AQL/execution-and-performance-explaining-queries.md -->
    @startDocuBlockInline 10_workWithAQL_debugging1


<div class="example-container" id="10_workWithAQL_debugging1_container">
<a class="anchorjs-link " href="#10_workWithAQL_debugging1_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="10_workWithAQL_debugging1_long">
<pre>
arangosh&gt; <span class="hljs-keyword">var</span> query = <span class="hljs-string">"FOR doc IN mycollection FILTER doc.value &gt; 42 RETURN doc"</span>;
arangosh&gt; <span class="hljs-built_in">require</span>(<span class="hljs-string">"@arangodb/aql/explainer"</span>).debugDump(<span class="hljs-string">"/tmp/query-debug-info"</span>, query);
</pre>
</div>
</div>

    @endDocuBlock 10_workWithAQL_debugging1


<!-- filename: /work/ArangoDB/Documentation/Books/AQL/execution-and-performance-explaining-queries.md -->
    @startDocuBlockInline 10_workWithAQL_debugging2


<div class="example-container" id="10_workWithAQL_debugging2_container">
<a class="anchorjs-link " href="#10_workWithAQL_debugging2_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="10_workWithAQL_debugging2_long">
<pre>
arangosh&gt; <span class="hljs-keyword">var</span> query = <span class="hljs-string">"FOR doc IN @@collection FILTER doc.value &gt; @value RETURN doc"</span>;
arangosh&gt; <span class="hljs-keyword">var</span> bind = { <span class="hljs-attr">value</span>: <span class="hljs-number">42</span>, <span class="hljs-string">"@collection"</span>: <span class="hljs-string">"mycollection"</span> };
arangosh&gt; <span class="hljs-built_in">require</span>(<span class="hljs-string">"@arangodb/aql/explainer"</span>).debugDump(<span class="hljs-string">"/tmp/query-debug-info"</span>, query, bind);
</pre>
</div>
</div>

    @endDocuBlock 10_workWithAQL_debugging2


<!-- filename: /work/ArangoDB/Documentation/Books/AQL/execution-and-performance-explaining-queries.md -->
    @startDocuBlockInline 10_workWithAQL_debugging3


<div class="example-container" id="10_workWithAQL_debugging3_container">
<a class="anchorjs-link " href="#10_workWithAQL_debugging3_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="10_workWithAQL_debugging3_long">
<pre>
arangosh&gt; <span class="hljs-keyword">var</span> query = <span class="hljs-string">"FOR doc IN @@collection FILTER doc.value &gt; @value RETURN doc"</span>;
arangosh&gt; <span class="hljs-keyword">var</span> bind = { <span class="hljs-attr">value</span>: <span class="hljs-number">42</span>, <span class="hljs-string">"@collection"</span>: <span class="hljs-string">"mycollection"</span> };
arangosh&gt; <span class="hljs-keyword">var</span> options = { <span class="hljs-attr">examples</span>: <span class="hljs-number">10</span>, <span class="hljs-attr">anonymize</span>: <span class="hljs-literal">true</span> };
arangosh&gt; <span class="hljs-built_in">require</span>(<span class="hljs-string">"@arangodb/aql/explainer"</span>).debugDump(<span class="hljs-string">"/tmp/query-debug-info"</span>, query, bind, options);
</pre>
</div>
</div>

    @endDocuBlock 10_workWithAQL_debugging3


<!-- filename: /work/ArangoDB/Documentation/Books/AQL/graphs-traversals.md -->
    @startDocuBlockInline GRAPHTRAV_graphPruneEdges


<div class="example-container" id="GRAPHTRAV_graphPruneEdges_container">
<a class="anchorjs-link " href="#GRAPHTRAV_graphPruneEdges_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="GRAPHTRAV_graphPruneEdges_long" style="Display: none;">
<strong>Query:</strong>
<pre>
  FOR v, e, p IN <span class="hljs-number">1.</span><span class="hljs-number">.5</span> OUTBOUND <span class="hljs-string">'circles/A'</span> GRAPH <span class="hljs-string">'traversalGraph'</span>
      PRUNE e.theTruth == <span class="hljs-literal">true</span>
      RETURN { <span class="hljs-attr">vertices</span>: p.vertices[*]._key, <span class="hljs-attr">edges</span>: p.edges[*].label }

</pre>
<strong>Query results:</strong>
<pre>
[
  {
    <span class="hljs-string">"vertices"</span>: [
      <span class="hljs-string">"A"</span>,
      <span class="hljs-string">"B"</span>
    ],
    <span class="hljs-string">"edges"</span>: [
      <span class="hljs-string">"left_bar"</span>
    ]
  },
  {
    <span class="hljs-string">"vertices"</span>: [
      <span class="hljs-string">"A"</span>,
      <span class="hljs-string">"G"</span>
    ],
    <span class="hljs-string">"edges"</span>: [
      <span class="hljs-string">"right_foo"</span>
    ]
  }
]</pre>
<div id="GRAPHTRAV_graphPruneEdges_container_collapse" onclick="$('#GRAPHTRAV_graphPruneEdges_long').hide(); $('#GRAPHTRAV_graphPruneEdges_short').show(); window.location.hash='GRAPHTRAV_graphPruneEdges_container';" class="example_show_button">Hide query result</div></div>
<div id="GRAPHTRAV_graphPruneEdges_short" onclick="$('#GRAPHTRAV_graphPruneEdges_short').hide(); $('#GRAPHTRAV_graphPruneEdges_long').show();">
<strong>Query:</strong>
<pre>
  FOR v, e, p IN <span class="hljs-number">1.</span><span class="hljs-number">.5</span> OUTBOUND <span class="hljs-string">'circles/A'</span> GRAPH <span class="hljs-string">'traversalGraph'</span>
      PRUNE e.theTruth == <span class="hljs-literal">true</span>
      RETURN { <span class="hljs-attr">vertices</span>: p.vertices[*]._key, <span class="hljs-attr">edges</span>: p.edges[*].label }

</pre><div class="example_show_button">Show query result</div>
</div>
</div>

    @endDocuBlock GRAPHTRAV_graphPruneEdges


<!-- filename: /work/ArangoDB/Documentation/Books/AQL/graphs-traversals.md -->
    @startDocuBlockInline GRAPHTRAV_graphPruneVertices


<div class="example-container" id="GRAPHTRAV_graphPruneVertices_container">
<a class="anchorjs-link " href="#GRAPHTRAV_graphPruneVertices_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="GRAPHTRAV_graphPruneVertices_long" style="Display: none;">
<strong>Query:</strong>
<pre>
  FOR v, e, p IN <span class="hljs-number">1.</span><span class="hljs-number">.5</span> OUTBOUND <span class="hljs-string">'circles/A'</span> GRAPH <span class="hljs-string">'traversalGraph'</span>
      PRUNE v._key == <span class="hljs-string">'G'</span>
      FILTER v._key == <span class="hljs-string">'G'</span>
      RETURN { <span class="hljs-attr">vertices</span>: p.vertices[*]._key, <span class="hljs-attr">edges</span>: p.edges[*].label }

</pre>
<strong>Query results:</strong>
<pre>
[
  {
    <span class="hljs-string">"vertices"</span>: [
      <span class="hljs-string">"A"</span>,
      <span class="hljs-string">"G"</span>
    ],
    <span class="hljs-string">"edges"</span>: [
      <span class="hljs-string">"right_foo"</span>
    ]
  }
]</pre>
<div id="GRAPHTRAV_graphPruneVertices_container_collapse" onclick="$('#GRAPHTRAV_graphPruneVertices_long').hide(); $('#GRAPHTRAV_graphPruneVertices_short').show(); window.location.hash='GRAPHTRAV_graphPruneVertices_container';" class="example_show_button">Hide query result</div></div>
<div id="GRAPHTRAV_graphPruneVertices_short" onclick="$('#GRAPHTRAV_graphPruneVertices_short').hide(); $('#GRAPHTRAV_graphPruneVertices_long').show();">
<strong>Query:</strong>
<pre>
  FOR v, e, p IN <span class="hljs-number">1.</span><span class="hljs-number">.5</span> OUTBOUND <span class="hljs-string">'circles/A'</span> GRAPH <span class="hljs-string">'traversalGraph'</span>
      PRUNE v._key == <span class="hljs-string">'G'</span>
      FILTER v._key == <span class="hljs-string">'G'</span>
      RETURN { <span class="hljs-attr">vertices</span>: p.vertices[*]._key, <span class="hljs-attr">edges</span>: p.edges[*].label }

</pre><div class="example_show_button">Show query result</div>
</div>
</div>

    @endDocuBlock GRAPHTRAV_graphPruneVertices


<!-- filename: /work/ArangoDB/Documentation/Books/AQL/graphs-traversals.md -->
    @startDocuBlockInline GRAPHTRAV_graphPruneCollection


<div class="example-container" id="GRAPHTRAV_graphPruneCollection_container">
<a class="anchorjs-link " href="#GRAPHTRAV_graphPruneCollection_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="GRAPHTRAV_graphPruneCollection_long">
<strong>Query:</strong>
<pre>
  FOR v, e, p IN <span class="hljs-number">1.</span><span class="hljs-number">.5</span> OUTBOUND <span class="hljs-string">'circles/A'</span> GRAPH <span class="hljs-string">'traversalGraph'</span>
      PRUNE IS_SAME_COLLECTION(<span class="hljs-string">'circles'</span>, v)
      RETURN { <span class="hljs-attr">vertices</span>: p.vertices[*]._key, <span class="hljs-attr">edges</span>: p.edges[*].label }

</pre>
<strong>Query results:</strong>
<pre>
[]</pre>
</div>
</div>

    @endDocuBlock GRAPHTRAV_graphPruneCollection


<!-- filename: /work/ArangoDB/Documentation/Books/AQL/graphs-traversals.md -->
    @startDocuBlockInline GRAPHTRAV_graphFilterEdges


<div class="example-container" id="GRAPHTRAV_graphFilterEdges_container">
<a class="anchorjs-link " href="#GRAPHTRAV_graphFilterEdges_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="GRAPHTRAV_graphFilterEdges_long" style="Display: none;">
<strong>Query:</strong>
<pre>
  FOR v, e, p IN <span class="hljs-number">1.</span><span class="hljs-number">.5</span> OUTBOUND <span class="hljs-string">'circles/A'</span> GRAPH <span class="hljs-string">'traversalGraph'</span>
      FILTER p.edges[<span class="hljs-number">0</span>].theTruth == <span class="hljs-literal">true</span>
      RETURN { <span class="hljs-attr">vertices</span>: p.vertices[*]._key, <span class="hljs-attr">edges</span>: p.edges[*].label }

</pre>
<strong>Query results:</strong>
<pre>
[
  {
    <span class="hljs-string">"vertices"</span>: [
      <span class="hljs-string">"A"</span>,
      <span class="hljs-string">"B"</span>
    ],
    <span class="hljs-string">"edges"</span>: [
      <span class="hljs-string">"left_bar"</span>
    ]
  },
  {
    <span class="hljs-string">"vertices"</span>: [
